transcript_id	X5A1	X5A2	X5A3	X5W1	X5W2	X5W3	sampleA	sampleB	logFC	logCPM	PValue	FDR
TRINITY_DN3212_c0_g1_i1	4	4	8	1	2	3	6A	6W	-2.24694388860595	2.90327211986482	0.0102131464667891	0.0419853001003215
TRINITY_DN22201_c0_g1_i1	0	23	0	0	6	0	6A	6W	-5.66566109897267	0.0444697381813133	0.0384962147425388	0.105415889322534
TRINITY_DN41471_c0_g1_i1	3	1	3	4	1	0	6A	6W	0.380620310268956	1.097105516877	0.717657097505046	0.834378040008031
TRINITY_DN2842_c0_g1_i1	3	5	28	1	5	4	6A	6W	6.38695875472516	1.13955633714624	0.005881224808282	0.0284599841436815
TRINITY_DN18_c0_g1_i1	18	50	4	0	51	86	6A	6W	0.135830169682343	4.2768566875476	0.812555500766937	0.903806271968971
TRINITY_DN16686_c0_g1_i1	5	30	1	0	12	9	6A	6W	-3.06660198648585	1.4469580362921	0.0025468829019737	0.0161473154253399
TRINITY_DN2824_c0_g1_i3	26	0	11	0	0	5	6A	6W	0.0428564638840022	4.98669576256942	0.93274158836702	0.980930597361271
TRINITY_DN3103_c0_g1_i6	0	0	1	1	0	11	6A	6W	-0.301292964329659	4.62977139828013	0.602372428673094	0.742650081378723
TRINITY_DN35819_c0_g1_i1	10	6	1	1	4	5	6A	6W	-2.55125806961138	-0.278688337373723	0.346098157685345	0.502028038669984
TRINITY_DN8302_c0_g1_i2	0	7	14	1	1	3	6A	6W	1.16182384087708	2.82107659943349	0.30542275461688	0.458596937614522
TRINITY_DN3334_c0_g1_i1	25	78	3	1	11	28	6A	6W	0.507069697933716	3.23048938549053	0.642743692318903	0.776119858709396
TRINITY_DN8073_c0_g1_i1	3	5	4	0	4	2	6A	6W	-2.92818121063262	0.86043002582967	0.0956523269168195	0.196166809082802
TRINITY_DN91077_c0_g1_i1	1	0	1	1	0	1	6A	6W	-5.2252428002664	-0.21684927411328	0.0630008419264278	0.14531288380857
TRINITY_DN102_c0_g1_i5	280	599	11	25	200	291	6A	6W	2.13593502594146	3.32497496657365	0.0609101467094116	0.14531288380857
TRINITY_DN7769_c0_g1_i1	4	11	0	0	0	0	6A	6W	0.530181704657791	1.62277486150878	0.586083759803156	0.729219611547409
TRINITY_DN100542_c0_g1_i1	46	67	5	7	102	150	6A	6W	-1.70875696825472	-0.0448718037171968	0.299239185715055	0.451990376777776
TRINITY_DN862_c0_g1_i3	20	28	0	0	19	49	6A	6W	0.196731818948005	3.96586730489891	0.833891240906862	0.918222148413888
TRINITY_DN468_c0_g1_i2	5	15	0	4	7	23	6A	6W	0.854749381043829	1.17756435323515	0.591281583768896	0.733464156202406
TRINITY_DN69464_c0_g1_i1	13	36	0	0	8	4	6A	6W	-0.0697900656048748	1.29018597686598	0.950905707917221	0.993399071081156
TRINITY_DN17610_c0_g1_i1	4	6	7	0	7	4	6A	6W	2.38177130898037	0.763603614942712	0.0824097642059896	0.178748333626556
TRINITY_DN6519_c0_g1_i1	0	0	0	12	18	21	6A	6W	1.47930857946723	2.89677516201762	0.228152596669432	0.366686913457266
TRINITY_DN10562_c0_g1_i2	64	121	0	17	131	173	6A	6W	0.374684346619386	2.59722513287103	0.668897041075484	0.797042762690896
TRINITY_DN3303_c0_g1_i6	0	2	0	0	3	7	6A	6W	-0.274426020264747	1.87492730386495	0.786508464733523	0.884387773307045
TRINITY_DN290_c0_g1_i4	13	56	0	12	57	80	6A	6W	2.00106115141651	2.97315794642562	0.0121999939346705	0.0472792530401221
TRINITY_DN15261_c0_g1_i1	4	1	9	0	0	1	6A	6W	5.33570305806368	0.458466833993712	0.0415704284701138	0.111020802225687
TRINITY_DN6848_c0_g1_i1	2	1	3	1	0	2	6A	6W	1.21871896347301	0.970052890754867	0.301702985208345	0.454475304792989
TRINITY_DN13112_c0_g1_i2	0	3	11	0	6	1	6A	6W	0.53312329284535	3.53463184883565	0.724481937851202	0.839473822971961
TRINITY_DN13833_c0_g1_i1	0	0	1	0	1	3	6A	6W	-1.45009215535192	1.85298066677735	0.14413620772554	0.255762412130646
TRINITY_DN10018_c0_g1_i1	5	0	1	0	0	15	6A	6W	2.53252980343239	2.79460645593206	0.0107830470931606	0.0436364277993217
TRINITY_DN738_c3_g1_i2	3	0	0	0	8	0	6A	6W	0.114555448951504	2.51126204030976	0.948157816838267	0.991454332314301
TRINITY_DN152602_c0_g1_i1	1	2	1	1	0	4	6A	6W	-5.2252428002664	-0.21684927411328	0.0630008419264278	0.14531288380857
TRINITY_DN3051_c0_g1_i1	13	5	1	0	15	36	6A	6W	1.42468832488461	6.72105647234083	0.0205869059114552	0.0684863073114033
TRINITY_DN10963_c0_g1_i3	13	45	0	0	0	25	6A	6W	6.01284495275891	0.882880290841292	0.0051961211236164	0.0262270166529849
TRINITY_DN5103_c0_g1_i3	13	14	0	3	22	18	6A	6W	0.452375154598841	3.55347189231983	0.526504944623904	0.6774271683596
TRINITY_DN25185_c0_g1_i1	2	1	9	0	2	0	6A	6W	-4.03360747730145	4.30103645850323	2.70073453766601e-05	0.0004819106859072
TRINITY_DN884_c0_g1_i1	15	40	0	8	64	196	6A	6W	0.915418129577921	6.35635574255238	0.0790453098852878	0.172915001125255
TRINITY_DN23874_c0_g1_i2	15	16	0	0	27	0	6A	6W	-0.731333057768448	3.16666867583524	0.426827912454002	0.584726180307761
TRINITY_DN1101_c0_g1_i2	7	24	0	0	37	59	6A	6W	1.4227333242073	5.16344394543951	0.0733653394125248	0.163270886608903
TRINITY_DN15655_c0_g1_i1	2	0	6	0	4	0	6A	6W	-0.51354726172058	0.646568844448535	0.681199538856584	0.80651436500295
TRINITY_DN4875_c0_g1_i1	0	4	12	0	1	0	6A	6W	1.71047829069042	3.38633498606558	0.0854307720074124	0.183806942671484
TRINITY_DN9558_c0_g1_i2	7	10	17	0	0	11	6A	6W	0.867160900304239	2.21888064195598	0.546190533391307	0.695144791804146
TRINITY_DN6986_c0_g1_i1	0	2	7	1	1	3	6A	6W	0.403924618482701	3.74457694639109	0.60597471215466	0.745640176384477
TRINITY_DN20303_c0_g1_i1	0	0	2	2	4	0	6A	6W	-7.14040721176411	1.15058992940374	0.000764231148258	0.006710146765244
TRINITY_DN207_c0_g1_i1	0	22	0	0	14	11	6A	6W	5.78567187868854	0.733611595315569	0.0091858046265086	0.0389723997627206
TRINITY_DN22007_c0_g1_i1	22	34	1	1	12	22	6A	6W	-2.41498579096484	-0.142473305522745	0.244767350300136	0.387181686243373
TRINITY_DN4094_c0_g1_i1	3	4	0	0	0	5	6A	6W	0.316302847028776	4.10796922963387	0.609255445519914	0.748445293295191
TRINITY_DN244_c0_g1_i1	12	57	0	0	70	0	6A	6W	-5.11979398161935	7.58683772131424	8.772483209347311e-17	4.57885002532668e-14
TRINITY_DN10934_c0_g1_i1	4	0	14	0	3	3	6A	6W	2.36401371103181	1.32048800964327	0.0669702527769435	0.152372196737891
TRINITY_DN12184_c0_g1_i1	0	7	0	0	4	5	6A	6W	-2.3630227851419	0.989637364156784	0.131683321669923	0.239288499725011
TRINITY_DN2695_c0_g1_i1	3	4	14	0	4	3	6A	6W	-2.48149743433544	4.40350857098697	0.0009002019446706	0.0075792492229036
TRINITY_DN6973_c0_g1_i1	16	26	0	2	18	10	6A	6W	-1.86298312047155	1.8983879131566	0.259489279387857	0.40536224797044
TRINITY_DN15848_c0_g1_i2	0	3	9	0	2	3	6A	6W	-6.36473674166872	0.612794218373699	0.0113333112361098	0.0451166458025304
TRINITY_DN12564_c0_g1_i1	19	24	0	5	26	20	6A	6W	1.28756125360958	0.673049103372831	0.38202283238661	0.540229639998588
TRINITY_DN10003_c0_g1_i1	0	1	6	0	4	0	6A	6W	-1.14323391540242	0.887234148069117	0.395935869453549	0.554602918947804
TRINITY_DN622_c0_g1_i2	8	0	2	0	7	10	6A	6W	0.498556349574234	3.19287586588961	0.618636720496545	0.756453862043122
TRINITY_DN12266_c0_g1_i4	0	20	0	0	5	4	6A	6W	1.20209208074353	2.78665310839285	0.29459316689075	0.44665548921991
TRINITY_DN2269_c0_g1_i1	89	255	0	0	253	356	6A	6W	1.95637307487424	1.37592962680467	0.191620889559763	0.319718722264862
TRINITY_DN8203_c0_g1_i1	0	0	13	0	3	0	6A	6W	0.449038058951708	4.57422976376001	0.459983359914197	0.616787888922826
TRINITY_DN3164_c0_g2_i1	16	53	0	4	35	49	6A	6W	-8.16642538031803	2.20160535291351	2.00671364994888e-05	0.0003787563623445
TRINITY_DN19065_c0_g1_i1	0	4	0	0	5	9	6A	6W	-5.94413710693684	0.223161808493773	0.0099191153102075	0.0411598649354715
TRINITY_DN3015_c0_g1_i1	173	234	8	3	11	28	6A	6W	1.51995231455402	3.98945708659065	0.110550483787766	0.219816359193792
TRINITY_DN16049_c0_g1_i1	4	5	0	0	0	0	6A	6W	0.858133586586439	1.06812247003519	0.6930096391053	0.815610026277884
TRINITY_DN5812_c0_g1_i1	4	7	1	0	5	10	6A	6W	-8.92610228337577	2.94957486089527	3.37440336708908e-07	1.28579021964229e-05
TRINITY_DN9809_c0_g1_i1	2	12	0	0	14	3	6A	6W	3.76984327957232	3.67338370544154	2.18030474829081e-05	0.0004058897966922
TRINITY_DN10368_c0_g1_i1	0	8	6	0	3	4	6A	6W	-0.885482543216023	1.36211565510304	0.539888465845125	0.689570534220598
TRINITY_DN13120_c0_g1_i2	0	5	12	0	3	0	6A	6W	1.35063382647656	2.15573501176465	0.419216291593637	0.577533229123812
TRINITY_DN4933_c0_g1_i1	10	21	1	2	16	26	6A	6W	-2.1720904381478	3.22076457456304	0.0211027897874047	0.0698302084229068
TRINITY_DN4367_c0_g1_i7	3	4	3	5	0	5	6A	6W	1.00589653133775	3.62827713980427	0.124464864245945	0.239288499725011
TRINITY_DN252_c0_g1_i2	7	1	12	9	9	8	6A	6W	1.78733052442659	1.76730879153908	0.276500506756719	0.425560134198414
TRINITY_DN14055_c0_g1_i1	1	6	8	3	15	23	6A	6W	0.233225155112891	0.70118237786605	1.0	1.0
TRINITY_DN1367_c0_g1_i1	19	10	3	4	41	34	6A	6W	2.4913115258781	7.23885946832749	9.65817442344626e-08	4.38960325069128e-06
TRINITY_DN777_c1_g1_i1	0	4	0	0	5	0	6A	6W	0.100781410471489	4.7540673486673	0.890902107830504	0.955034447169409
TRINITY_DN22187_c0_g1_i1	3	6	3	2	5	1	6A	6W	2.28077099354953	0.703005082837558	0.10599628274216	0.213017374974405
TRINITY_DN2037_c0_g1_i8	5	10	0	0	15	9	6A	6W	0.268179715817068	3.22360505833167	0.81968033444033	0.90874721983966
TRINITY_DN3519_c0_g1_i5	6	18	0	0	9	14	6A	6W	1.15024562179997	2.44902399830816	0.201711085912479	0.332966121627865
TRINITY_DN1445_c0_g1_i1	16	17	2	2	20	20	6A	6W	1.12770042044283	3.22460632781452	0.147999804722227	0.261290430842165
TRINITY_DN642_c0_g1_i4	0	213	0	0	152	114	6A	6W	0.578815051656037	5.16114547425644	0.386460998649402	0.544853219042088
TRINITY_DN4004_c0_g1_i1	1	2	18	0	8	1	6A	6W	6.76118388936141	4.3904804310302	7.975605678077321e-10	6.69265410343089e-08
TRINITY_DN14836_c0_g1_i4	11	0	0	3	4	7	6A	6W	2.19477787465918	1.73059682517577	0.216170968333751	0.351686756704036
TRINITY_DN2531_c0_g1_i1	8	21	0	0	6	18	6A	6W	3.51971920731985	5.06461250923428	5.82847007577931e-05	0.00088933730476
TRINITY_DN116885_c0_g1_i1	6	0	1	1	1	2	6A	6W	-5.21736643054788	-0.179996346612485	0.0630008419264278	0.14531288380857
TRINITY_DN6391_c0_g1_i9	13	22	2	0	26	14	6A	6W	0.994781534651617	1.05369881864162	0.49855783867866	0.651992881212634
TRINITY_DN12333_c0_g1_i1	3	1	4	2	0	1	6A	6W	6.37034511368279	1.13573021430592	0.0444033228478129	0.116527832230674
TRINITY_DN4571_c0_g1_i26	15	7	0	4	17	8	6A	6W	5.7787507563866	0.728926020046988	0.0118656354987567	0.0466061316521044
TRINITY_DN152814_c0_g1_i1	1	2	9	0	4	3	6A	6W	-4.60661105884953	0.247996573597467	0.029084497462483	0.0869256528705319
TRINITY_DN117216_c0_g1_i1	2	2	2	0	1	2	6A	6W	-6.15848658967896	0.397769549711399	0.0104733112359224	0.0426946176277391
TRINITY_DN10866_c0_g1_i1	2	6	1	0	5	2	6A	6W	0.258958609990559	0.662948117318847	1.0	1.0
TRINITY_DN5922_c0_g1_i9	14	30	2	3	19	18	6A	6W	1.22224923876715	2.17975811727715	0.215749061747433	0.351172463245164
TRINITY_DN6500_c0_g2_i1	0	0	0	1	9	9	6A	6W	-3.72059643298894	1.21355294762398	0.0070412985812293	0.0322906785961654
TRINITY_DN5187_c0_g1_i1	2	2	6	0	2	0	6A	6W	4.04522427352072	4.35156839554186	5.51382279750035e-06	0.0001369642824864
TRINITY_DN5505_c0_g1_i1	17	23	0	10	9	22	6A	6W	7.52414053844719	2.00058845615416	0.0001773123112212	0.002178434644051
TRINITY_DN2649_c0_g1_i1	2	4	24	0	10	2	6A	6W	1.02167273724093	5.74674398593967	0.0455739337825598	0.117874102862481
TRINITY_DN3715_c0_g1_i3	15	30	2	5	13	18	6A	6W	0.410651535906348	2.60838377531531	0.702686693862336	0.822972741145752
TRINITY_DN2012_c0_g1_i1	253	373	11	68	220	303	6A	6W	-2.03825497609496	6.27119056443065	0.0001186977234131	0.0015880771826177
TRINITY_DN11036_c0_g1_i3	3	0	0	0	1	3	6A	6W	1.60148897317506	1.15371228859929	0.343500336435282	0.499797265351179
TRINITY_DN3180_c0_g1_i1	45	143	10	137	336	488	6A	6W	-0.175172099078926	3.44588022546043	0.828637835228334	0.91488777690419
TRINITY_DN11469_c0_g1_i1	0	4	7	0	3	0	6A	6W	1.77774060459017	0.637750045059535	0.538149799470396	0.687990480125819
TRINITY_DN10165_c0_g1_i1	57	92	8	41	178	236	6A	6W	-4.09008215094377	1.56754538527212	0.0361056519077333	0.100961762777543
TRINITY_DN3959_c0_g1_i1	4	1	22	1	2	1	6A	6W	6.6722759212292	6.02906428315711	8.95068785753023e-16	3.65924401962705e-13
TRINITY_DN1609_c0_g1_i5	10	26	0	0	0	6	6A	6W	0.370924195707788	4.57903349228505	0.581194508815318	0.724907774220627
TRINITY_DN2854_c0_g1_i1	6	27	5	9	39	59	6A	6W	1.14696942902637	3.80549208255556	0.263166099175041	0.409694755794252
TRINITY_DN151789_c0_g1_i1	0	0	0	2	4	5	6A	6W	-1.69432731647069	0.184173007813041	0.309019603025143	0.462670861891749
TRINITY_DN2349_c0_g1_i2	5	5	0	0	9	3	6A	6W	0.911938057295359	3.33046528382563	0.309714360533392	0.46344258331837
TRINITY_DN5123_c0_g1_i2	0	0	13	4	3	3	6A	6W	2.90433191585745	3.64867139911347	0.0001328773615362	0.0017335026542122
TRINITY_DN33020_c0_g1_i1	0	0	0	4	3	5	6A	6W	-6.98497393192634	1.06977542419777	0.0037436579340018	0.0209769708730503
TRINITY_DN135451_c0_g1_i1	0	0	0	0	8	6	6A	6W	-1.98566662675739	-0.0977660761109396	0.296075868675105	0.448371088960543
TRINITY_DN93725_c0_g1_i1	0	0	1	1	1	0	6A	6W	-3.31506857138731	0.658986580190794	0.0122930933967822	0.0475027291564161
TRINITY_DN3945_c0_g1_i1	14	5	0	0	2	0	6A	6W	0.135124148668952	5.77198540689747	0.781187967080169	0.880588546730645
TRINITY_DN6590_c0_g1_i8	5	6	0	3	1	3	6A	6W	-1.86737918093089	1.14570284499068	0.225240543001336	0.363262159835866
TRINITY_DN3318_c0_g1_i1	5	7	0	0	14	13	6A	6W	2.08556721085852	6.22350336619663	0.0003416388302545	0.0036429330800018
TRINITY_DN363_c0_g1_i2	54	74	0	25	139	187	6A	6W	-0.0285478916803381	0.744386713924818	1.0	1.0
TRINITY_DN2959_c0_g1_i1	10	24	9	4	25	37	6A	6W	1.32017811454514	4.93004488801197	0.035672848135845	0.10004816801196
TRINITY_DN1741_c0_g1_i2	58	128	0	15	108	168	6A	6W	1.35227673988529	1.80908602657407	0.312474248652056	0.466664573868684
TRINITY_DN1169_c0_g1_i1	1161	2269	13	319	825	1210	6A	6W	9.88898038297875	4.06619030141141	5.69818347880827e-09	3.83223618387177e-07
TRINITY_DN1258_c0_g1_i2	0	258	0	116	635	563	6A	6W	-0.0545317027038055	1.42883304105102	1.0	1.0
TRINITY_DN6740_c1_g1_i1	2	2	5	0	0	0	6A	6W	-4.01875414778641	0.622553015318591	0.0204061163627567	0.0680075497173536
TRINITY_DN117121_c0_g1_i1	42	98	1	4	55	78	6A	6W	-5.29053703847044	-0.148855058499536	0.0630008419264278	0.14531288380857
TRINITY_DN6954_c0_g1_i2	12	26	0	0	15	23	6A	6W	2.2514142867127	1.65301823964189	0.0277073649025252	0.083735549347273
TRINITY_DN132_c4_g1_i1	0	0	1	1	5	2	6A	6W	1.98994394112145	0.739150499801081	0.367411228095737	0.524864195677559
TRINITY_DN9815_c0_g1_i2	4	0	0	1	12	18	6A	6W	7.3845510405156	1.88921175376029	0.0003868943507476	0.0039966080486558
TRINITY_DN391_c0_g1_i16	18	11	0	0	4	18	6A	6W	6.22124570441397	1.02411687135358	0.0098291974018944	0.0409074229768127
TRINITY_DN116955_c0_g1_i1	1	0	3	1	0	1	6A	6W	-5.05571068391407	-0.274427410422614	0.0900253931018956	0.187213024930325
TRINITY_DN2509_c0_g1_i3	11	30	14	0	20	11	6A	6W	-0.0859065650547668	1.96111312183743	1.0	1.0
TRINITY_DN109718_c0_g1_i1	2	2	0	3	3	5	6A	6W	-2.73935759444533	0.569908202125331	0.0503227947263601	0.127584134451499
TRINITY_DN5215_c0_g1_i1	4	26	0	0	9	14	6A	6W	1.76615004851395	3.27659885380704	0.0175263536594867	0.0609558970980831
TRINITY_DN12338_c0_g1_i1	11	16	6	5	16	19	6A	6W	-1.03128541824016	0.546346247403462	0.58800881732347	0.730782151915961
TRINITY_DN6514_c0_g1_i5	0	6	0	3	26	30	6A	6W	-0.466096442180231	2.54204562872492	0.529845874125375	0.680477235214159
TRINITY_DN4843_c0_g1_i1	6	0	3	0	0	0	6A	6W	2.75628550866745	0.990277608379617	0.0390575776258183	0.106381460329486
TRINITY_DN1047_c0_g1_i4	0	7	0	0	0	6	6A	6W	-0.219704332671041	0.406201200352639	1.0	1.0
TRINITY_DN8308_c0_g1_i1	0	0	5	1	0	0	6A	6W	0.0639576395465237	3.50299172426411	0.962747397604503	1.0
TRINITY_DN13552_c0_g1_i1	0	1	8	1	1	1	6A	6W	6.21985057704013	1.0240707219867	0.0033737882621302	0.0195335608805949
TRINITY_DN15761_c0_g1_i2	3	0	5	0	0	0	6A	6W	5.01757421056893	0.278434288134568	0.170747864752454	0.292200099877741
TRINITY_DN101331_c0_g1_i1	5	4	7	3	2	4	6A	6W	-5.60382488615631	0.0140512221259392	0.0163432686713863	0.0581770024645173
TRINITY_DN6671_c0_g1_i1	21	54	15	4	50	21	6A	6W	8.12091172026501	2.49102789979954	5.51823943405458e-05	0.0008525022503194
TRINITY_DN17330_c0_g1_i2	255	544	18	264	638	1065	6A	6W	1.16485270561859	0.620380282007044	0.352028514854681	0.508489074169482
TRINITY_DN9203_c0_g1_i1	2	0	10	0	2	3	6A	6W	2.12040831921691	0.584344146820904	0.152734729449249	0.2677134046428
TRINITY_DN10051_c0_g1_i3	2	16	0	0	2	2	6A	6W	-1.06137069367849	3.18062895869419	0.168647235220802	0.289470800980529
TRINITY_DN149319_c0_g1_i1	0	0	1	0	1	3	6A	6W	-5.72905559506772	0.0174899428697976	0.0332777066155218	0.0948891994409473
TRINITY_DN818_c0_g1_i1	2	7	17	1	1	3	6A	6W	-0.116124853410016	5.90067386565624	0.843572175928322	0.924844757489859
TRINITY_DN1902_c0_g1_i1	43	69	5	71	128	171	6A	6W	0.042552544442437	3.0189574740648	0.948480958888551	0.991627403113123
TRINITY_DN1641_c0_g1_i1	0	0	0	9	20	35	6A	6W	0.66663713652714	4.69294774785435	0.279346809663813	0.429000019407904
TRINITY_DN416_c0_g1_i5	19	21	0	2	7	4	6A	6W	1.20711712247214	2.4202082723611	0.268105414494872	0.415630000641535
TRINITY_DN8833_c0_g1_i1	2	0	9	0	1	2	6A	6W	0.45867615314743	0.828577130716241	0.648779291339779	0.781123490027269
TRINITY_DN12885_c0_g1_i1	2	1	4	1	2	0	6A	6W	-1.44806902653896	1.57168791387981	0.570242281281393	0.715332645573084
TRINITY_DN17424_c0_g1_i1	0	0	1	1	0	0	6A	6W	1.68938061661402	2.74656880887185	0.0658449393793618	0.150397351352249
TRINITY_DN120171_c0_g1_i1	8	11	1	0	1	5	6A	6W	-3.37348927377289	-0.0688484837757876	0.0594646125316674	0.143602038602561
TRINITY_DN5526_c0_g1_i1	0	28	0	2	0	0	6A	6W	1.45436484728315	1.5776936855863	0.203966754953405	0.335907863400434
TRINITY_DN13465_c0_g1_i1	119	241	4	44	105	178	6A	6W	-4.74311672518264	1.48827001284133	0.0155014996384021	0.0563950971633625
TRINITY_DN1097_c0_g1_i5	0	4	2	8	64	120	6A	6W	-5.2252428002664	-0.21684927411328	0.0630008419264278	0.14531288380857
TRINITY_DN3847_c0_g1_i9	4	5	1	0	11	14	6A	6W	-1.55868087704884	2.54189790173404	0.101734001515655	0.20616332185153
TRINITY_DN3278_c0_g1_i2	0	11	4	0	5	0	6A	6W	0.948475223515634	3.13754891959915	0.209921165734108	0.343830145695784
TRINITY_DN14326_c0_g1_i1	1	0	9	1	0	0	6A	6W	-6.86058107219349	0.948763247679995	0.0004736011152214	0.0046597071906744
TRINITY_DN504_c0_g1_i2	48	54	2	6	59	53	6A	6W	3.65163798959295	2.3159461832419	0.0005533083083518	0.0052569673518516
TRINITY_DN36916_c0_g1_i3	11	10	9	5	21	22	6A	6W	-2.47479843377737	1.29279149584472	0.238495731456476	0.379547052662648
TRINITY_DN921_c0_g1_i2	12	4	0	0	4	4	6A	6W	1.2792838016181	2.47171108532856	0.230351298462038	0.369426540362197
TRINITY_DN24561_c0_g1_i1	0	0	0	0	3	3	6A	6W	-4.04067462420223	2.17325023485798	0.0003291058682968	0.0035315263920122
TRINITY_DN7277_c0_g1_i5	5	11	0	2	8	7	6A	6W	0.732772516638713	1.72274420269721	0.643582590290726	0.776748582098187
TRINITY_DN2633_c0_g1_i1	84	121	3	12	132	147	6A	6W	0.0498314853911309	2.03318588534978	0.999999999999999	1.0
TRINITY_DN5972_c0_g1_i1	23	18	28	13	14	13	6A	6W	-0.839000368072552	0.888056534574038	0.717453803756904	0.834233146296218
TRINITY_DN5450_c0_g1_i1	4	1	5	0	0	1	6A	6W	1.12877358275364	5.52419756463286	0.0293411872963642	0.0874728663570059
TRINITY_DN8854_c0_g1_i1	0	5	4	0	4	3	6A	6W	6.91294211102468	1.52448070048892	0.0014420166114797	0.0107892535704397
TRINITY_DN2721_c1_g1_i8	44	150	3	6	53	83	6A	6W	-2.21860876252601	0.599250743013209	0.0461258590494758	0.11901601692498
TRINITY_DN98101_c0_g1_i1	2	2	1	0	2	1	6A	6W	-2.83022030591957	0.0161714946132112	0.166911764726144	0.287166511169361
TRINITY_DN12429_c0_g1_i1	38	69	1	11	42	81	6A	6W	-9.90130658341131	3.96706981937325	1.6152970769611e-05	0.0003180900013279
TRINITY_DN4160_c0_g1_i1	3	3	19	0	3	3	6A	6W	3.00249619945261	6.27803126869065	1.62164256948221e-05	0.000319065288013
TRINITY_DN19114_c0_g1_i1	0	1	7	1	0	0	6A	6W	-4.21788295134373	0.336903162981187	0.0241532390410865	0.0765924672828248
TRINITY_DN16722_c0_g1_i1	1	0	0	0	13	11	6A	6W	5.50256706017825	0.554927438508256	0.0455311869914219	0.117774700784971
TRINITY_DN125_c0_g1_i2	0	6	3	0	0	0	6A	6W	3.22911113894311	3.11778025172409	0.0010709611812166	0.0086429932163633
TRINITY_DN3374_c0_g1_i1	65	74	5	2	9	11	6A	6W	3.66317192296768	4.90780556577915	0.0001383081404799	0.0017904119305207
TRINITY_DN10028_c0_g1_i1	3	2	0	1	3	7	6A	6W	0.956883033195932	0.975410954344727	0.449115861464698	0.606176399603447
TRINITY_DN14650_c0_g1_i2	5	0	0	0	7	0	6A	6W	2.27878066220754	2.95207101167654	0.0062818547552945	0.0298469919274433
TRINITY_DN2312_c0_g1_i1	4	8	5	0	2	6	6A	6W	0.973100157539905	4.75674114116369	0.174249126334136	0.296915304881205
TRINITY_DN9738_c0_g1_i2	9	5	0	0	15	14	6A	6W	0.0540561901071058	2.83422370418475	0.977084186929806	1.0
TRINITY_DN5756_c0_g1_i2	0	0	7	0	1	3	6A	6W	1.70024120017478	3.55043324146957	0.0794289892482019	0.173553031612277
TRINITY_DN3150_c0_g1_i2	6	11	1	0	2	9	6A	6W	7.23559015927761	1.77343219951973	0.0016619460044512	0.0119710482611855
TRINITY_DN23306_c0_g1_i1	2	4	2	4	1	3	6A	6W	-1.81340381776486	0.584664405879431	0.189783773586488	0.317348938238526
TRINITY_DN143770_c0_g1_i1	3	0	1	1	0	1	6A	6W	3.84429640409649	3.0843722750996	0.0004721526573327	0.0046509698735554
TRINITY_DN3994_c0_g1_i7	16	33	0	0	30	2	6A	6W	3.07415600808889	2.20480526112547	0.0237616964018686	0.0756398659847138
TRINITY_DN1450_c0_g1_i2	16	35	17	0	16	24	6A	6W	-0.416666021553107	1.09578942071047	0.84639977377943	0.926757221792053
TRINITY_DN13718_c0_g1_i1	26	80	4	5	63	79	6A	6W	-1.69942185638208	1.60411829597664	0.239698420063112	0.381052879929416
TRINITY_DN45290_c0_g1_i1	8	21	0	0	0	0	6A	6W	-9.63231897211156	3.67854432287926	1.00902514867428e-08	6.30097863909914e-07
TRINITY_DN15346_c0_g1_i2	0	0	0	1	0	5	6A	6W	0.0716896755456033	0.656542108737398	1.0	1.0
TRINITY_DN3542_c0_g1_i1	0	3	1	1	0	3	6A	6W	2.00198992755837	3.78656174278651	0.0348786324909386	0.098319098843636
TRINITY_DN7517_c0_g1_i2	2	0	0	0	0	7	6A	6W	-0.367569030349891	0.809645072861716	0.771191735114527	0.873473472776159
TRINITY_DN1796_c0_g1_i1	3	1	3	0	0	0	6A	6W	-1.81693401503812	5.46548322893802	0.0011716991434713	0.0092613268009902
TRINITY_DN2146_c0_g1_i10	3	6	1	0	2	6	6A	6W	1.64020660672347	1.1718836982763	0.327498054099482	0.483422172379889
TRINITY_DN32160_c0_g1_i1	0	3	0	1	6	2	6A	6W	0.0916352766185822	1.16982423044875	1.0	1.0
TRINITY_DN1072_c0_g1_i3	0	0	0	0	18	12	6A	6W	2.21613684605634	3.91616686942291	0.0138696014980051	0.0517927531427122
TRINITY_DN13585_c0_g1_i1	1	6	8	1	2	2	6A	6W	6.10483873455933	0.946091764999982	0.016867026740321	0.0594652258371276
TRINITY_DN145922_c0_g1_i1	0	0	1	0	3	0	6A	6W	-6.15848658967896	0.397769549711399	0.0104733112359224	0.0426946176277391
TRINITY_DN2008_c0_g1_i1	17	55	5	16	55	59	6A	6W	-0.672698909806024	3.1344948020807	0.417196083205433	0.575753627466111
TRINITY_DN15143_c0_g1_i1	0	0	0	1	5	0	6A	6W	4.51594774950951	2.28181517875678	0.0003396528543666	0.0036250771021104
TRINITY_DN72_c0_g1_i1	0	6	0	0	7	18	6A	6W	2.66852611151879	2.97044817837606	0.0128558047959931	0.0489530809926098
TRINITY_DN27563_c0_g1_i1	0	0	0	0	3	3	6A	6W	-3.37356498536961	1.25163682123764	0.0056000270945354	0.0275915369628704
TRINITY_DN16658_c0_g1_i1	2	1	9	0	1	1	6A	6W	3.16091735709823	1.45688229703988	0.0767440968513702	0.169078387560124
TRINITY_DN21771_c0_g1_i1	7	53	0	0	3	0	6A	6W	1.356966836921	1.34111938981808	0.204401769689	0.336490731919541
